id, order_time, fill_time, price, side, status, quantity/lot, fill_price, order_type
0, 2021-01-04 09:16:00, 2021-01-04 09:17:00, 14097.1, SELL, FILLED, 1,14087.2, AGGRESSIVE
3, 2021-01-04 15:15:00, 2021-01-04 15:16:00, 14096.45, BUY, FILLED, 1,14128.35, AGGRESSIVE
4, 2021-01-07 09:16:00, 2021-01-07 09:17:00, 14233.55, SELL, FILLED, 1,14226.0, AGGRESSIVE
7, 2021-01-08 09:16:00, 2021-01-08 09:17:00, 14237.5, SELL, FILLED, 1,14238.15, AGGRESSIVE
10, 2021-01-08 15:15:00, 2021-01-08 15:16:00, 14276.75, BUY, FILLED, 2,14353.5, AGGRESSIVE
11, 2021-01-13 09:16:00, 2021-01-13 09:17:00, 14629.0, SELL, FILLED, 1,14627.45, AGGRESSIVE
14, 2021-01-14 15:15:00, 2021-01-14 15:16:00, 14597.05, BUY, FILLED, 1,14585.4, AGGRESSIVE
15, 2021-01-21 09:16:00, 2021-01-21 09:17:00, 14704.1, SELL, FILLED, 1,14708.0, AGGRESSIVE
18, 2021-01-22 09:16:00, 2021-01-22 09:17:00, 14549.75, BUY, FILLED, 1,14557.2, AGGRESSIVE
21, 2021-01-27 09:16:00, 2021-01-27 09:17:00, 14169.45, BUY, FILLED, 1,14186.9, AGGRESSIVE
17, 2021-01-21 09:16:00, 2021-01-27 14:16:00, 13968.89, BUY, FILLED, 1,13968.89, LIMIT
24, 2021-01-27 14:16:00, 2021-01-27 14:17:00, 13970.8, BUY, FILLED, 1,13962.2, AGGRESSIVE
13, 2021-01-13 09:16:00, 2021-01-28 09:15:00, 13897.55, BUY, FILLED, 1,13897.55, LIMIT
19, 2021-01-22 09:16:00, 2021-01-28 09:15:00, 13822.26, SELL, FILLED, 1,13822.26, SL_LIMIT
27, 2021-01-28 09:16:00, 2021-01-28 09:17:00, 13861.4, BUY, FILLED, 1,13846.8, AGGRESSIVE
30, 2021-01-28 15:15:00, 2021-01-28 15:16:00, 13804.95, SELL, FILLED, 3,13828.05, AGGRESSIVE
31, 2021-02-01 09:16:00, 2021-02-01 09:17:00, 13734.6, SELL, FILLED, 1,13745.9, AGGRESSIVE
34, 2021-02-01 12:16:00, 2021-02-01 12:17:00, 13821.0, BUY, FILLED, 1,13814.45, AGGRESSIVE
32, 2021-02-01 09:16:00, 2021-02-02 09:15:00, 14421.33, BUY, FILLED, 1,14421.33, SL_LIMIT
36, 2021-02-01 12:16:00, 2021-02-02 09:15:00, 14512.05, SELL, FILLED, 1,14512.05, LIMIT
29, 2021-01-28 09:16:00, 2021-02-02 09:19:00, 14554.47, SELL, FILLED, 1,14554.47, LIMIT
26, 2021-01-27 14:16:00, 2021-02-02 09:32:00, 14669.34, SELL, FILLED, 1,14669.34, LIMIT
37, 2021-02-03 09:16:00, 2021-02-03 09:17:00, 14704.65, SELL, FILLED, 1,14693.9, AGGRESSIVE
1, 2021-01-04 09:16:00, 2021-02-03 10:35:00, 14801.95, BUY, FILLED, 1,14801.95, SL_LIMIT
23, 2021-01-27 09:16:00, 2021-02-04 14:06:00, 14877.92, SELL, FILLED, 1,14877.92, LIMIT
5, 2021-01-07 09:16:00, 2021-02-05 09:15:00, 14945.23, BUY, FILLED, 1,14945.23, SL_LIMIT
