id, order_time, fill_time, price, side, status, quantity/lot, fill_price, order_type
0, 2022-01-06 09:16:00, 2022-01-06 09:17:00, 17794.5, BUY, FILLED, 1,17772.9, AGGRESSIVE
3, 2022-01-06 15:15:00, 2022-01-06 15:16:00, 17731.2, SELL, FILLED, 1,17738.7, AGGRESSIVE
4, 2022-01-10 09:16:00, 2022-01-10 09:17:00, 17922.3, SELL, FILLED, 1,17933.55, AGGRESSIVE
7, 2022-01-10 15:15:00, 2022-01-10 15:16:00, 17971.45, BUY, FILLED, 1,18002.6, AGGRESSIVE
8, 2022-01-12 09:16:00, 2022-01-12 09:17:00, 18167.1, SELL, FILLED, 1,18154.85, AGGRESSIVE
11, 2022-01-14 09:16:00, 2022-01-14 09:17:00, 18143.05, BUY, FILLED, 1,18138.05, AGGRESSIVE
14, 2022-01-19 09:16:00, 2022-01-19 09:17:00, 18052.6, BUY, FILLED, 1,18032.55, AGGRESSIVE
17, 2022-01-20 15:15:00, 2022-01-20 15:16:00, 17694.95, SELL, FILLED, 1,17779.65, AGGRESSIVE
18, 2022-01-24 09:16:00, 2022-01-24 09:17:00, 17535.3, BUY, FILLED, 1,17545.25, AGGRESSIVE
10, 2022-01-12 09:16:00, 2022-01-24 12:19:00, 17258.75, BUY, FILLED, 1,17258.75, LIMIT
12, 2022-01-14 09:16:00, 2022-01-24 12:23:00, 17235.9, SELL, FILLED, 1,17235.9, SL_LIMIT
15, 2022-01-19 09:16:00, 2022-01-24 13:57:00, 17149.97, SELL, FILLED, 1,17149.97, SL_LIMIT
6, 2022-01-10 09:16:00, 2022-01-24 14:11:00, 17026.18, BUY, FILLED, 1,17026.18, LIMIT
21, 2022-01-24 15:15:00, 2022-01-24 15:16:00, 17057.5, SELL, FILLED, 1,17168.6, AGGRESSIVE
1, 2022-01-06 09:16:00, 2022-01-25 09:18:00, 16904.78, SELL, FILLED, 1,16904.78, SL_LIMIT
22, 2022-01-27 09:16:00, 2022-01-27 09:17:00, 17001.25, BUY, FILLED, 1,16990.4, AGGRESSIVE
25, 2022-01-28 09:16:00, 2022-01-28 09:17:00, 17276.4, SELL, FILLED, 1,17264.95, AGGRESSIVE
28, 2022-01-28 14:16:00, 2022-01-28 14:17:00, 17115.4, BUY, FILLED, 1,17145.95, AGGRESSIVE
31, 2022-01-28 15:15:00, 2022-01-28 15:16:00, 17115.4, SELL, FILLED, 1,17098.1, AGGRESSIVE
32, 2022-02-01 09:16:00, 2022-02-01 09:17:00, 17489.95, SELL, FILLED, 1,17475.8, AGGRESSIVE
35, 2022-02-02 09:16:00, 2022-02-02 09:17:00, 17709.7, SELL, FILLED, 1,17712.55, AGGRESSIVE
38, 2022-02-03 15:15:00, 2022-02-03 15:16:00, 17627.0, BUY, FILLED, 2,17566.0, AGGRESSIVE
39, 2022-02-09 09:16:00, 2022-02-09 09:17:00, 17360.45, SELL, FILLED, 1,17377.8, AGGRESSIVE
42, 2022-02-11 09:16:00, 2022-02-11 09:17:00, 17415.45, BUY, FILLED, 1,17407.1, AGGRESSIVE
37, 2022-02-02 09:16:00, 2022-02-14 15:20:00, 16824.21, BUY, FILLED, 1,16824.21, LIMIT
45, 2022-02-15 09:16:00, 2022-02-15 09:17:00, 16930.25, SELL, FILLED, 1,16967.55, AGGRESSIVE
48, 2022-02-16 09:16:00, 2022-02-16 09:17:00, 17435.95, SELL, FILLED, 1,17439.95, AGGRESSIVE
51, 2022-02-17 09:16:00, 2022-02-17 09:17:00, 17413.75, SELL, FILLED, 1,17405.35, AGGRESSIVE
54, 2022-02-17 15:15:00, 2022-02-17 15:16:00, 17327.1, BUY, FILLED, 3,17294.1, AGGRESSIVE
55, 2022-02-23 09:16:00, 2022-02-23 09:17:00, 17184.7, SELL, FILLED, 1,17191.2, AGGRESSIVE
19, 2022-01-24 09:16:00, 2022-02-24 09:15:00, 16658.53, SELL, FILLED, 1,16658.53, SL_LIMIT
34, 2022-02-01 09:16:00, 2022-02-24 09:15:00, 16615.45, BUY, FILLED, 1,16615.45, LIMIT
50, 2022-02-16 09:16:00, 2022-02-24 09:15:00, 16564.15, BUY, FILLED, 1,16564.15, LIMIT
58, 2022-02-24 09:16:00, 2022-02-24 09:17:00, 16656.3, BUY, FILLED, 1,16676.1, AGGRESSIVE
53, 2022-02-17 09:16:00, 2022-02-24 09:45:00, 16543.06, BUY, FILLED, 1,16543.06, LIMIT
41, 2022-02-09 09:16:00, 2022-02-24 09:46:00, 16492.43, BUY, FILLED, 1,16492.43, LIMIT
43, 2022-02-11 09:16:00, 2022-02-24 09:47:00, 16544.68, SELL, FILLED, 1,16544.68, SL_LIMIT
27, 2022-01-28 09:16:00, 2022-02-24 14:24:00, 16412.58, BUY, FILLED, 1,16412.58, LIMIT
57, 2022-02-23 09:16:00, 2022-02-24 14:59:00, 16325.46, BUY, FILLED, 1,16325.46, LIMIT
29, 2022-01-28 14:16:00, 2022-02-24 15:04:00, 16259.63, SELL, FILLED, 1,16259.63, SL_LIMIT
61, 2022-02-25 09:16:00, 2022-02-25 09:17:00, 16530.4, SELL, FILLED, 1,16538.45, AGGRESSIVE
64, 2022-03-02 09:16:00, 2022-03-02 09:17:00, 16606.35, BUY, FILLED, 1,16601.15, AGGRESSIVE
67, 2022-03-03 09:16:00, 2022-03-03 09:17:00, 16767.95, SELL, FILLED, 1,16753.3, AGGRESSIVE
23, 2022-01-27 09:16:00, 2022-03-04 10:59:00, 16151.19, SELL, FILLED, 1,16151.19, SL_LIMIT
70, 2022-03-04 14:40:00, 2022-03-04 14:41:00, 16301.8, BUY, FILLED, 1,16310.05, AGGRESSIVE
47, 2022-02-15 09:16:00, 2022-03-07 09:15:00, 16083.74, BUY, FILLED, 1,16083.74, LIMIT
69, 2022-03-03 09:16:00, 2022-03-07 09:15:00, 15929.55, BUY, FILLED, 1,15929.55, LIMIT
73, 2022-03-07 09:16:00, 2022-03-07 09:17:00, 15891.55, BUY, FILLED, 1,15863.75, AGGRESSIVE
59, 2022-02-24 09:16:00, 2022-03-07 09:29:00, 15823.48, SELL, FILLED, 1,15823.48, SL_LIMIT
