id, order_time, fill_time, price, side, status, quantity/lot, fill_price, order_type
0, 2020-01-07 09:16:00, None, 12111.0, SELL, PENDING, 1,0, AGGRESSIVE
1, 2020-01-07 09:16:00, None, 12716.55, BUY, PENDING, 1,0, SL_LIMIT
2, 2020-01-07 09:16:00, None, 11505.45, BUY, PENDING, 1,0, LIMIT
3, 2020-01-08 09:16:00, None, 11949.75, BUY, PENDING, 1,0, AGGRESSIVE
4, 2020-01-08 09:16:00, None, 11352.26, SELL, PENDING, 1,0, SL_LIMIT
5, 2020-01-08 09:16:00, None, 12547.24, SELL, PENDING, 1,0, LIMIT
6, 2020-01-09 09:16:00, None, 12171.1, SELL, PENDING, 1,0, AGGRESSIVE
7, 2020-01-09 09:16:00, None, 12779.66, BUY, PENDING, 1,0, SL_LIMIT
8, 2020-01-09 09:16:00, None, 11562.54, BUY, PENDING, 1,0, LIMIT
9, 2020-01-09 15:15:00, None, 12197.6, BUY, PENDING, 1,0, AGGRESSIVE
10, 2020-01-13 09:16:00, None, 12316.0, SELL, PENDING, 1,0, AGGRESSIVE
11, 2020-01-13 09:16:00, None, 12931.8, BUY, PENDING, 1,0, SL_LIMIT
12, 2020-01-13 09:16:00, None, 11700.2, BUY, PENDING, 1,0, LIMIT
13, 2020-01-13 15:15:00, None, 12320.6, BUY, PENDING, 1,0, AGGRESSIVE
14, 2020-01-21 09:16:00, None, 12177.0, BUY, PENDING, 1,0, AGGRESSIVE
15, 2020-01-21 09:16:00, None, 11568.15, SELL, PENDING, 1,0, SL_LIMIT
16, 2020-01-21 09:16:00, None, 12785.85, SELL, PENDING, 1,0, LIMIT
17, 2020-01-22 09:16:00, None, 12223.0, SELL, PENDING, 1,0, AGGRESSIVE
18, 2020-01-22 09:16:00, None, 12834.15, BUY, PENDING, 1,0, SL_LIMIT
19, 2020-01-22 09:16:00, None, 11611.85, BUY, PENDING, 1,0, LIMIT
20, 2020-01-27 09:16:00, None, 12184.55, BUY, PENDING, 1,0, AGGRESSIVE
21, 2020-01-27 09:16:00, None, 11575.32, SELL, PENDING, 1,0, SL_LIMIT
22, 2020-01-27 09:16:00, None, 12793.78, SELL, PENDING, 1,0, LIMIT
23, 2020-01-27 15:15:00, None, 12134.0, SELL, PENDING, 1,0, AGGRESSIVE
24, 2020-01-29 09:16:00, None, 12118.05, SELL, PENDING, 1,0, AGGRESSIVE
25, 2020-01-29 09:16:00, None, 12723.95, BUY, PENDING, 1,0, SL_LIMIT
26, 2020-01-29 09:16:00, None, 11512.15, BUY, PENDING, 1,0, LIMIT
27, 2020-01-31 09:16:00, None, 12081.55, SELL, PENDING, 1,0, AGGRESSIVE
28, 2020-01-31 09:16:00, None, 12685.63, BUY, PENDING, 1,0, SL_LIMIT
29, 2020-01-31 09:16:00, None, 11477.47, BUY, PENDING, 1,0, LIMIT
30, 2020-01-31 15:15:00, None, 12009.25, BUY, PENDING, 2,0, AGGRESSIVE
31, 2020-02-01 13:20:00, None, 11821.85, BUY, PENDING, 1,0, AGGRESSIVE
32, 2020-02-01 13:20:00, None, 11230.76, SELL, PENDING, 1,0, SL_LIMIT
33, 2020-02-01 13:20:00, None, 12412.94, SELL, PENDING, 1,0, LIMIT
34, 2020-02-04 09:16:00, None, 11805.95, SELL, PENDING, 1,0, AGGRESSIVE
35, 2020-02-04 09:16:00, None, 12396.25, BUY, PENDING, 1,0, SL_LIMIT
36, 2020-02-04 09:16:00, None, 11215.65, BUY, PENDING, 1,0, LIMIT
37, 2020-02-11 09:16:00, None, 12122.8, SELL, PENDING, 1,0, AGGRESSIVE
38, 2020-02-11 09:16:00, None, 12728.94, BUY, PENDING, 1,0, SL_LIMIT
39, 2020-02-11 09:16:00, None, 11516.66, BUY, PENDING, 1,0, LIMIT
40, 2020-02-12 09:16:00, None, 12170.3, SELL, PENDING, 1,0, AGGRESSIVE
41, 2020-02-12 09:16:00, None, 12778.81, BUY, PENDING, 1,0, SL_LIMIT
42, 2020-02-12 09:16:00, None, 11561.79, BUY, PENDING, 1,0, LIMIT
43, 2020-02-13 15:15:00, None, 12160.95, BUY, PENDING, 2,0, AGGRESSIVE
44, 2020-02-19 09:16:00, None, 12096.85, SELL, PENDING, 1,0, AGGRESSIVE
45, 2020-02-19 09:16:00, None, 12701.69, BUY, PENDING, 1,0, SL_LIMIT
46, 2020-02-19 09:16:00, None, 11492.01, BUY, PENDING, 1,0, LIMIT
47, 2020-02-26 09:16:00, None, 11693.2, BUY, PENDING, 1,0, AGGRESSIVE
48, 2020-02-26 09:16:00, None, 11108.54, SELL, PENDING, 1,0, SL_LIMIT
49, 2020-02-26 09:16:00, None, 12277.86, SELL, PENDING, 1,0, LIMIT
50, 2020-02-27 15:15:00, None, 11620.05, SELL, PENDING, 1,0, AGGRESSIVE
51, 2020-03-02 09:16:00, None, 11412.9, SELL, PENDING, 1,0, AGGRESSIVE
52, 2020-03-02 09:16:00, None, 11983.55, BUY, PENDING, 1,0, SL_LIMIT
53, 2020-03-02 09:16:00, None, 10842.25, BUY, PENDING, 1,0, LIMIT
54, 2020-03-02 14:46:00, None, 11282.9, BUY, PENDING, 1,0, AGGRESSIVE
55, 2020-03-02 14:46:00, None, 10718.75, SELL, PENDING, 1,0, SL_LIMIT
56, 2020-03-02 14:46:00, None, 11847.05, SELL, PENDING, 1,0, LIMIT
57, 2020-03-04 12:56:00, None, 11211.0, BUY, PENDING, 1,0, AGGRESSIVE
58, 2020-03-04 12:56:00, None, 10650.45, SELL, PENDING, 1,0, SL_LIMIT
59, 2020-03-04 12:56:00, None, 11771.55, SELL, PENDING, 1,0, LIMIT
60, 2020-03-05 09:16:00, None, 11333.95, SELL, PENDING, 1,0, AGGRESSIVE
61, 2020-03-05 09:16:00, None, 11900.65, BUY, PENDING, 1,0, SL_LIMIT
62, 2020-03-05 09:16:00, None, 10767.25, BUY, PENDING, 1,0, LIMIT
63, 2020-03-06 09:16:00, None, 10854.55, BUY, PENDING, 1,0, AGGRESSIVE
64, 2020-03-06 09:16:00, None, 10311.82, SELL, PENDING, 1,0, SL_LIMIT
65, 2020-03-06 09:16:00, None, 11397.28, SELL, PENDING, 1,0, LIMIT
66, 2020-03-06 15:15:00, None, 10993.95, SELL, PENDING, 1,0, AGGRESSIVE
67, 2020-03-11 09:16:00, None, 10393.35, BUY, PENDING, 1,0, AGGRESSIVE
68, 2020-03-11 09:16:00, None, 9873.68, SELL, PENDING, 1,0, SL_LIMIT
69, 2020-03-11 09:16:00, None, 10913.02, SELL, PENDING, 1,0, LIMIT
70, 2020-03-11 10:11:00, None, 10416.6, BUY, PENDING, 1,0, AGGRESSIVE
71, 2020-03-11 10:11:00, None, 9895.77, SELL, PENDING, 1,0, SL_LIMIT
72, 2020-03-11 10:11:00, None, 10937.43, SELL, PENDING, 1,0, LIMIT
73, 2020-03-12 09:16:00, None, 9948.95, BUY, PENDING, 1,0, AGGRESSIVE
74, 2020-03-12 09:16:00, None, 9451.5, SELL, PENDING, 1,0, SL_LIMIT
75, 2020-03-12 09:16:00, None, 10446.4, SELL, PENDING, 1,0, LIMIT
76, 2020-03-12 15:15:00, None, 9546.05, SELL, PENDING, 1,0, AGGRESSIVE
77, 2020-03-16 09:16:00, None, 9494.05, BUY, PENDING, 1,0, AGGRESSIVE
78, 2020-03-16 09:16:00, None, 9019.35, SELL, PENDING, 1,0, SL_LIMIT
79, 2020-03-16 09:16:00, None, 9968.75, SELL, PENDING, 1,0, LIMIT
80, 2020-03-16 12:56:00, None, 9419.0, BUY, PENDING, 1,0, AGGRESSIVE
81, 2020-03-16 12:56:00, None, 8948.05, SELL, PENDING, 1,0, SL_LIMIT
82, 2020-03-16 12:56:00, None, 9889.95, SELL, PENDING, 1,0, LIMIT
83, 2020-03-16 15:15:00, None, 9269.65, SELL, PENDING, 2,0, AGGRESSIVE
84, 2020-03-18 09:16:00, None, 9083.5, SELL, PENDING, 1,0, AGGRESSIVE
85, 2020-03-18 09:16:00, None, 9537.67, BUY, PENDING, 1,0, SL_LIMIT
86, 2020-03-18 09:16:00, None, 8629.33, BUY, PENDING, 1,0, LIMIT
87, 2020-03-18 12:56:00, None, 8596.6, BUY, PENDING, 1,0, AGGRESSIVE
88, 2020-03-18 12:56:00, None, 8166.77, SELL, PENDING, 1,0, SL_LIMIT
89, 2020-03-18 12:56:00, None, 9026.43, SELL, PENDING, 1,0, LIMIT
90, 2020-03-18 14:46:00, None, 8585.65, SELL, PENDING, 1,0, AGGRESSIVE
91, 2020-03-18 14:46:00, None, 9014.93, BUY, PENDING, 1,0, SL_LIMIT
92, 2020-03-18 14:46:00, None, 8156.37, BUY, PENDING, 1,0, LIMIT
93, 2020-03-19 09:16:00, None, 7945.65, BUY, PENDING, 1,0, AGGRESSIVE
94, 2020-03-19 09:16:00, None, 7548.37, SELL, PENDING, 1,0, SL_LIMIT
95, 2020-03-19 09:16:00, None, 8342.93, SELL, PENDING, 1,0, LIMIT
96, 2020-03-19 10:11:00, None, 8003.4, SELL, PENDING, 1,0, AGGRESSIVE
97, 2020-03-19 10:11:00, None, 8403.57, BUY, PENDING, 1,0, SL_LIMIT
98, 2020-03-19 10:11:00, None, 7603.23, BUY, PENDING, 1,0, LIMIT
99, 2020-03-19 11:06:00, None, 8147.8, SELL, PENDING, 1,0, AGGRESSIVE
100, 2020-03-19 11:06:00, None, 8555.19, BUY, PENDING, 1,0, SL_LIMIT
101, 2020-03-19 11:06:00, None, 7740.41, BUY, PENDING, 1,0, LIMIT
102, 2020-03-19 13:51:00, None, 8333.0, SELL, PENDING, 1,0, AGGRESSIVE
103, 2020-03-19 13:51:00, None, 8749.65, BUY, PENDING, 1,0, SL_LIMIT
104, 2020-03-19 13:51:00, None, 7916.35, BUY, PENDING, 1,0, LIMIT
105, 2020-03-20 12:01:00, None, 8493.2, SELL, PENDING, 1,0, AGGRESSIVE
106, 2020-03-20 12:01:00, None, 8917.86, BUY, PENDING, 1,0, SL_LIMIT
107, 2020-03-20 12:01:00, None, 8068.54, BUY, PENDING, 1,0, LIMIT
108, 2020-03-20 12:56:00, None, 8711.1, SELL, PENDING, 1,0, AGGRESSIVE
109, 2020-03-20 12:56:00, None, 9146.66, BUY, PENDING, 1,0, SL_LIMIT
110, 2020-03-20 12:56:00, None, 8275.54, BUY, PENDING, 1,0, LIMIT
111, 2020-03-20 13:51:00, None, 8780.15, BUY, PENDING, 1,0, AGGRESSIVE
112, 2020-03-20 13:51:00, None, 8341.14, SELL, PENDING, 1,0, SL_LIMIT
113, 2020-03-20 13:51:00, None, 9219.16, SELL, PENDING, 1,0, LIMIT
114, 2020-03-20 14:46:00, None, 8687.3, SELL, PENDING, 1,0, AGGRESSIVE
115, 2020-03-20 14:46:00, None, 9121.66, BUY, PENDING, 1,0, SL_LIMIT
116, 2020-03-20 14:46:00, None, 8252.94, BUY, PENDING, 1,0, LIMIT
117, 2020-03-20 15:15:00, None, 8687.3, BUY, PENDING, 2,0, AGGRESSIVE
118, 2020-03-23 11:30:00, None, 7746.45, BUY, PENDING, 1,0, AGGRESSIVE
119, 2020-03-23 11:30:00, None, 7359.13, SELL, PENDING, 1,0, SL_LIMIT
120, 2020-03-23 11:30:00, None, 8133.77, SELL, PENDING, 1,0, LIMIT
121, 2020-03-24 09:16:00, None, 8026.95, SELL, PENDING, 1,0, AGGRESSIVE
122, 2020-03-24 09:16:00, None, 8428.3, BUY, PENDING, 1,0, SL_LIMIT
123, 2020-03-24 09:16:00, None, 7625.6, BUY, PENDING, 1,0, LIMIT
124, 2020-03-24 13:51:00, None, 7896.55, BUY, PENDING, 1,0, AGGRESSIVE
125, 2020-03-24 13:51:00, None, 7501.72, SELL, PENDING, 1,0, SL_LIMIT
126, 2020-03-24 13:51:00, None, 8291.38, SELL, PENDING, 1,0, LIMIT
127, 2020-03-25 09:15:00, None, 7852.45, SELL, PENDING, 1,0, AGGRESSIVE
128, 2020-03-25 09:15:00, None, 8245.07, BUY, PENDING, 1,0, SL_LIMIT
129, 2020-03-25 09:15:00, None, 7459.83, BUY, PENDING, 1,0, LIMIT
130, 2020-03-25 10:11:00, None, 7824.0, SELL, PENDING, 1,0, AGGRESSIVE
131, 2020-03-25 10:11:00, None, 8215.2, BUY, PENDING, 1,0, SL_LIMIT
132, 2020-03-25 10:11:00, None, 7432.8, BUY, PENDING, 1,0, LIMIT
133, 2020-03-26 09:16:00, None, 8365.4, SELL, PENDING, 1,0, AGGRESSIVE
134, 2020-03-26 09:16:00, None, 8783.67, BUY, PENDING, 1,0, SL_LIMIT
135, 2020-03-26 09:16:00, None, 7947.13, BUY, PENDING, 1,0, LIMIT
136, 2020-03-26 12:01:00, None, 8675.6, SELL, PENDING, 1,0, AGGRESSIVE
137, 2020-03-26 12:01:00, None, 9109.38, BUY, PENDING, 1,0, SL_LIMIT
138, 2020-03-26 12:01:00, None, 8241.82, BUY, PENDING, 1,0, LIMIT
139, 2020-03-26 15:15:00, None, 8629.75, BUY, PENDING, 2,0, AGGRESSIVE
140, 2020-03-27 10:35:00, None, 8788.0, BUY, PENDING, 1,0, AGGRESSIVE
141, 2020-03-27 10:35:00, None, 8348.6, SELL, PENDING, 1,0, SL_LIMIT
142, 2020-03-27 10:35:00, None, 9227.4, SELL, PENDING, 1,0, LIMIT
143, 2020-03-30 09:16:00, None, 8377.2, BUY, PENDING, 1,0, AGGRESSIVE
144, 2020-03-30 09:16:00, None, 7958.34, SELL, PENDING, 1,0, SL_LIMIT
145, 2020-03-30 09:16:00, None, 8796.06, SELL, PENDING, 1,0, LIMIT
146, 2020-03-30 14:46:00, None, 8304.5, BUY, PENDING, 1,0, AGGRESSIVE
147, 2020-03-30 14:46:00, None, 7889.27, SELL, PENDING, 1,0, SL_LIMIT
148, 2020-03-30 14:46:00, None, 8719.73, SELL, PENDING, 1,0, LIMIT
149, 2020-03-30 15:15:00, None, 8304.5, SELL, PENDING, 2,0, AGGRESSIVE
150, 2020-04-01 09:16:00, None, 8541.1, BUY, PENDING, 1,0, AGGRESSIVE
151, 2020-04-01 09:16:00, None, 8114.05, SELL, PENDING, 1,0, SL_LIMIT
152, 2020-04-01 09:16:00, None, 8968.15, SELL, PENDING, 1,0, LIMIT
153, 2020-04-01 10:11:00, None, 8373.8, BUY, PENDING, 1,0, AGGRESSIVE
154, 2020-04-01 10:11:00, None, 7955.11, SELL, PENDING, 1,0, SL_LIMIT
155, 2020-04-01 10:11:00, None, 8792.49, SELL, PENDING, 1,0, LIMIT
156, 2020-04-01 12:56:00, None, 8284.05, BUY, PENDING, 1,0, AGGRESSIVE
157, 2020-04-01 12:56:00, None, 7869.85, SELL, PENDING, 1,0, SL_LIMIT
158, 2020-04-01 12:56:00, None, 8698.25, SELL, PENDING, 1,0, LIMIT
159, 2020-04-03 14:46:00, None, 8089.85, SELL, PENDING, 1,0, AGGRESSIVE
160, 2020-04-03 14:46:00, None, 8494.34, BUY, PENDING, 1,0, SL_LIMIT
161, 2020-04-03 14:46:00, None, 7685.36, BUY, PENDING, 1,0, LIMIT
162, 2020-04-03 15:15:00, None, 8089.85, SELL, PENDING, 1,0, AGGRESSIVE
163, 2020-04-07 11:30:00, None, 8530.9, SELL, PENDING, 1,0, AGGRESSIVE
164, 2020-04-07 11:30:00, None, 8957.44, BUY, PENDING, 1,0, SL_LIMIT
165, 2020-04-07 11:30:00, None, 8104.36, BUY, PENDING, 1,0, LIMIT
166, 2020-04-08 09:16:00, None, 8721.15, BUY, PENDING, 1,0, AGGRESSIVE
167, 2020-04-08 09:16:00, None, 8285.09, SELL, PENDING, 1,0, SL_LIMIT
168, 2020-04-08 09:16:00, None, 9157.21, SELL, PENDING, 1,0, LIMIT
169, 2020-04-08 13:51:00, None, 8757.45, BUY, PENDING, 1,0, AGGRESSIVE
170, 2020-04-08 13:51:00, None, 8319.58, SELL, PENDING, 1,0, SL_LIMIT
171, 2020-04-08 13:51:00, None, 9195.32, SELL, PENDING, 1,0, LIMIT
172, 2020-04-08 14:46:00, None, 8808.65, SELL, PENDING, 1,0, AGGRESSIVE
173, 2020-04-08 14:46:00, None, 9249.08, BUY, PENDING, 1,0, SL_LIMIT
174, 2020-04-08 14:46:00, None, 8368.22, BUY, PENDING, 1,0, LIMIT
175, 2020-04-09 09:16:00, None, 8923.5, SELL, PENDING, 1,0, AGGRESSIVE
176, 2020-04-09 09:16:00, None, 9369.67, BUY, PENDING, 1,0, SL_LIMIT
177, 2020-04-09 09:16:00, None, 8477.33, BUY, PENDING, 1,0, LIMIT
178, 2020-04-15 09:16:00, None, 9156.6, SELL, PENDING, 1,0, AGGRESSIVE
179, 2020-04-15 09:16:00, None, 9614.43, BUY, PENDING, 1,0, SL_LIMIT
180, 2020-04-15 09:16:00, None, 8698.77, BUY, PENDING, 1,0, LIMIT
181, 2020-04-16 09:16:00, None, 8857.9, BUY, PENDING, 1,0, AGGRESSIVE
182, 2020-04-16 09:16:00, None, 8415.0, SELL, PENDING, 1,0, SL_LIMIT
183, 2020-04-16 09:16:00, None, 9300.8, SELL, PENDING, 1,0, LIMIT
184, 2020-04-16 12:56:00, None, 9005.2, SELL, PENDING, 1,0, AGGRESSIVE
