id, order_time, fill_time, price, side, status, quantity/lot, fill_price, order_type
0, 2023-01-02 10:10:00, 2023-01-02 10:11:00, 18166.1, SELL, FILLED, 1,18166.6, AGGRESSIVE
3, 2023-01-02 10:40:00, 2023-01-02 10:41:00, 18188.8, SELL, FILLED, 1,18184.25, AGGRESSIVE
6, 2023-01-02 12:25:00, 2023-01-02 12:26:00, 18182.8, BUY, FILLED, 1,18168.65, AGGRESSIVE
9, 2023-01-02 12:55:00, 2023-01-02 12:56:00, 18162.2, BUY, FILLED, 1,18159.45, AGGRESSIVE
12, 2023-01-02 14:10:00, 2023-01-02 14:11:00, 18169.55, SELL, FILLED, 1,18176.35, AGGRESSIVE
15, 2023-01-03 09:16:00, 2023-01-03 09:17:00, 18173.25, BUY, FILLED, 1,18171.0, AGGRESSIVE
18, 2023-01-03 09:46:00, 2023-01-03 09:47:00, 18199.85, SELL, FILLED, 1,18203.2, AGGRESSIVE
21, 2023-01-03 10:01:00, 2023-01-03 10:02:00, 18209.05, SELL, FILLED, 1,18207.1, AGGRESSIVE
24, 2023-01-03 10:46:00, 2023-01-03 10:47:00, 18222.9, BUY, FILLED, 1,18220.3, AGGRESSIVE
27, 2023-01-03 12:16:00, 2023-01-03 12:17:00, 18191.7, BUY, FILLED, 1,18185.9, AGGRESSIVE
30, 2023-01-03 13:01:00, 2023-01-03 13:02:00, 18182.8, SELL, FILLED, 1,18184.2, AGGRESSIVE
33, 2023-01-03 13:31:00, 2023-01-03 13:32:00, 18199.0, SELL, FILLED, 1,18203.05, AGGRESSIVE
36, 2023-01-03 13:46:00, 2023-01-03 13:47:00, 18204.45, SELL, FILLED, 1,18205.85, AGGRESSIVE
39, 2023-01-03 14:16:00, 2023-01-03 14:17:00, 18214.8, BUY, FILLED, 1,18217.3, AGGRESSIVE
42, 2023-01-03 14:46:00, 2023-01-03 14:47:00, 18241.25, SELL, FILLED, 1,18246.15, AGGRESSIVE
45, 2023-01-04 09:16:00, 2023-01-04 09:17:00, 18218.7, BUY, FILLED, 1,18218.7, AGGRESSIVE
48, 2023-01-04 10:01:00, 2023-01-04 10:02:00, 18114.35, BUY, FILLED, 1,18118.1, AGGRESSIVE
51, 2023-01-04 11:46:00, 2023-01-04 11:47:00, 18094.45, BUY, FILLED, 1,18098.75, AGGRESSIVE
54, 2023-01-04 12:46:00, 2023-01-04 12:47:00, 18065.8, SELL, FILLED, 1,18067.55, AGGRESSIVE
57, 2023-01-04 14:46:00, 2023-01-04 14:47:00, 18049.55, BUY, FILLED, 1,18049.25, AGGRESSIVE
